id1,id2,correlation,Metadata_line_ID1,Metadata_plating_density1,Metadata_line_ID2,Metadata_plating_density2,Count_Cells1,Count_Cells2,cell_count_abs_diff,cell_count_sum
42,28,0.2520767617136422,42,10000,28,10000,3053.5,1027,2026.5,4080.5
33,5,0.2516378002908272,33,10000,5,10000,2186,1363.5,822.5,3549.5
31,24,0.25086212817855125,31,10000,24,10000,1815.5,1786,29.5,3601.5
44,39,0.25044922945700404,44,10000,39,10000,3429,2384.5,1044.5,5813.5
25,2,0.24930815868756348,25,10000,2,10000,1374,2509.5,1135.5,3883.5
40,31,0.24828642374171256,40,10000,31,10000,1563,1815.5,252.5,3378.5
39,1,0.246565444704509,39,10000,1,10000,2384.5,1517,867.5,3901.5
20,8,0.24498622525702393,20,10000,8,10000,1503,1030.5,472.5,2533.5
37,3,0.24446760851291538,37,10000,3,10000,3364,1435,1929,4799
22,13,0.24145279023023095,22,10000,13,10000,1363,1809.5,446.5,3172.5
46,19,0.24085293778701383,46,10000,19,10000,2187,2318.5,131.5,4505.5
20,19,0.24050935237855153,20,10000,19,10000,1503,2318.5,815.5,3821.5
44,24,0.23830816720614026,44,10000,24,10000,3429,1786,1643,5215
22,16,0.2367753278395016,22,10000,16,10000,1363,1916,553,3279
22,17,0.2360328593684186,22,10000,17,10000,1363,1197.5,165.5,2560.5
44,40,0.23357798724002976,44,10000,40,10000,3429,1563,1866,4992
26,2,0.2324580182121752,26,10000,2,10000,1224.5,2509.5,1285,3734
34,32,0.23131282126436323,34,10000,32,10000,2624,2673.5,49.5,5297.5
28,6,0.22935649253195484,28,10000,6,10000,1027,1185,158,2212
31,4,0.228880454927064,31,10000,4,10000,1815.5,1145.5,670,2961
29,22,0.22885624828914886,29,10000,22,10000,2358,1363,995,3721
22,19,0.22794938206563803,22,10000,19,10000,1363,2318.5,955.5,3681.5
42,19,0.22608492535364996,42,10000,19,10000,3053.5,2318.5,735,5372
20,18,0.2247009841907292,20,10000,18,10000,1503,2409,906,3912
39,30,0.22426427902440044,39,10000,30,10000,2384.5,1624,760.5,4008.5
43,34,0.2233942531661614,43,10000,34,10000,2869,2624,245,5493
39,14,0.22308891610892387,39,10000,14,10000,2384.5,1483.5,901,3868
36,18,0.22218662207441237,36,10000,18,10000,2064.5,2409,344.5,4473.5
22,4,0.2220050277509951,22,10000,4,10000,1363,1145.5,217.5,2508.5
34,1,0.2215369697375082,34,10000,1,10000,2624,1517,1107,4141
46,28,0.21937056305257058,46,10000,28,10000,2187,1027,1160,3214
41,29,0.2187182158730252,41,10000,29,10000,3801.5,2358,1443.5,6159.5
39,13,0.21344130513942988,39,10000,13,10000,2384.5,1809.5,575,4194
6,3,0.21284415272273877,6,10000,3,10000,1185,1435,250,2620
41,24,0.21050878051022248,41,10000,24,10000,3801.5,1786,2015.5,5587.5
45,31,0.20969974547771147,45,10000,31,10000,2163.5,1815.5,348,3979
45,3,0.20961980822251988,45,10000,3,10000,2163.5,1435,728.5,3598.5
39,16,0.20616078706493132,39,10000,16,10000,2384.5,1916,468.5,4300.5
34,4,0.2059900209150819,34,10000,4,10000,2624,1145.5,1478.5,3769.5
4,3,0.20469788402716094,4,10000,3,10000,1145.5,1435,289.5,2580.5
16,1,0.20407896773653827,16,10000,1,10000,1916,1517,399,3433
23,2,0.20346882591211957,23,10000,2,10000,1077.5,2509.5,1432,3587
33,3,0.20179159287368945,33,10000,3,10000,2186,1435,751,3621
39,10,0.20064329818783708,39,10000,10,10000,2384.5,1981,403.5,4365.5
47,45,0.19984163326223786,47,10000,45,10000,3623,2163.5,1459.5,5786.5
44,38,0.1985242188434651,44,10000,38,10000,3429,2397.5,1031.5,5826.5
32,24,0.1974382128642813,32,10000,24,10000,2673.5,1786,887.5,4459.5
13,8,0.1959491854562508,13,10000,8,10000,1809.5,1030.5,779,2840
46,22,0.19280211584109244,46,10000,22,10000,2187,1363,824,3550
43,32,0.19233798757171422,43,10000,32,10000,2869,2673.5,195.5,5542.5
39,33,0.19129176276247886,39,10000,33,10000,2384.5,2186,198.5,4570.5
48,41,0.1861143957028581,48,10000,41,10000,1715.5,3801.5,2086,5517
30,8,0.185231766635124,30,10000,8,10000,1624,1030.5,593.5,2654.5
41,18,0.18395726317971273,41,10000,18,10000,3801.5,2409,1392.5,6210.5
48,39,0.1827770891523259,48,10000,39,10000,1715.5,2384.5,669,4100
43,33,0.18227061314537002,43,10000,33,10000,2869,2186,683,5055
31,1,0.1815509076835908,31,10000,1,10000,1815.5,1517,298.5,3332.5
13,4,0.18043719235838115,13,10000,4,10000,1809.5,1145.5,664,2955
47,29,0.1787308498811174,47,10000,29,10000,3623,2358,1265,5981
33,4,0.1775448894107376,33,10000,4,10000,2186,1145.5,1040.5,3331.5
47,28,0.17431555439952212,47,10000,28,10000,3623,1027,2596,4650
32,6,0.17423790882886742,32,10000,6,10000,2673.5,1185,1488.5,3858.5
44,29,0.17364880928186519,44,10000,29,10000,3429,2358,1071,5787
20,4,0.1712246300484746,20,10000,4,10000,1503,1145.5,357.5,2648.5
32,23,0.171075265610578,32,10000,23,10000,2673.5,1077.5,1596,3751
20,14,0.17063512064213934,20,10000,14,10000,1503,1483.5,19.5,2986.5
34,2,0.1703970781915152,34,10000,2,10000,2624,2509.5,114.5,5133.5
44,27,0.16959217867148121,44,10000,27,10000,3429,2401.5,1027.5,5830.5
22,14,0.16827803830576768,22,10000,14,10000,1363,1483.5,120.5,2846.5
33,29,0.16588883061000365,33,10000,29,10000,2186,2358,172,4544
32,25,0.16252029729753517,32,10000,25,10000,2673.5,1374,1299.5,4047.5
18,17,0.15851415587100628,18,10000,17,10000,2409,1197.5,1211.5,3606.5
42,41,0.15744679456816513,42,10000,41,10000,3053.5,3801.5,748,6855
27,18,0.15718131096968313,27,10000,18,10000,2401.5,2409,7.5,4810.5
43,36,0.1548815522060644,43,10000,36,10000,2869,2064.5,804.5,4933.5
46,36,0.1544008210449374,46,10000,36,10000,2187,2064.5,122.5,4251.5
37,33,0.1537301796424104,37,10000,33,10000,3364,2186,1178,5550
48,40,0.15316546395153738,48,10000,40,10000,1715.5,1563,152.5,3278.5
33,18,0.152559390105033,33,10000,18,10000,2186,2409,223,4595
29,20,0.15245176245220604,29,10000,20,10000,2358,1503,855,3861
20,10,0.1522183451644414,20,10000,10,10000,1503,1981,478,3484
48,10,0.15213766037521528,48,10000,10,10000,1715.5,1981,265.5,3696.5
48,42,0.152064042795232,48,10000,42,10000,1715.5,3053.5,1338,4769
31,27,0.1504641789879648,31,10000,27,10000,1815.5,2401.5,586,4217
47,23,0.1494751751073084,47,10000,23,10000,3623,1077.5,2545.5,4700.5
20,13,0.14927647495134863,20,10000,13,10000,1503,1809.5,306.5,3312.5
28,8,0.1469135247917391,28,10000,8,10000,1027,1030.5,3.5,2057.5
19,5,0.14617225988746466,19,10000,5,10000,2318.5,1363.5,955,3682
42,29,0.14615717498335365,42,10000,29,10000,3053.5,2358,695.5,5411.5
22,10,0.1450956678033271,22,10000,10,10000,1363,1981,618,3344
19,18,0.1449266930930126,19,10000,18,10000,2318.5,2409,90.5,4727.5
41,40,0.14410742246790625,41,10000,40,10000,3801.5,1563,2238.5,5364.5
30,5,0.1430313305450124,30,10000,5,10000,1624,1363.5,260.5,2987.5
39,19,0.14136900949555611,39,10000,19,10000,2384.5,2318.5,66,4703
45,2,0.14110983763377516,45,10000,2,10000,2163.5,2509.5,346,4673
46,20,0.13943052611251927,46,10000,20,10000,2187,1503,684,3690
44,36,0.13917278375086692,44,10000,36,10000,3429,2064.5,1364.5,5493.5
41,39,0.13766314317906733,41,10000,39,10000,3801.5,2384.5,1417,6186
6,4,0.1376449372514302,6,10000,4,10000,1185,1145.5,39.5,2330.5
43,24,0.13641695686801683,43,10000,24,10000,2869,1786,1083,4655
19,4,0.1354982674207343,19,10000,4,10000,2318.5,1145.5,1173,3464
32,26,0.13370775434124677,32,10000,26,10000,2673.5,1224.5,1449,3898
37,2,0.13335175026121254,37,10000,2,10000,3364,2509.5,854.5,5873.5
44,32,0.13292968638362554,44,10000,32,10000,3429,2673.5,755.5,6102.5
41,2,0.13195431631386648,41,10000,2,10000,3801.5,2509.5,1292,6311
38,27,0.1308173767177799,38,10000,27,10000,2397.5,2401.5,4,4799
44,25,0.13017228639448117,44,10000,25,10000,3429,1374,2055,4803
39,27,0.12977553371868547,39,10000,27,10000,2384.5,2401.5,17,4786
39,17,0.12925457556453254,39,10000,17,10000,2384.5,1197.5,1187,3582
36,26,0.12879759700583474,36,10000,26,10000,2064.5,1224.5,840,3289
28,27,0.12826344631065695,28,10000,27,10000,1027,2401.5,1374.5,3428.5
48,36,0.12742956252902393,48,10000,36,10000,1715.5,2064.5,349,3780
46,38,0.1261438811818626,46,10000,38,10000,2187,2397.5,210.5,4584.5
24,6,0.12207016035041046,24,10000,6,10000,1786,1185,601,2971
20,16,0.12198967771278706,20,10000,16,10000,1503,1916,413,3419
38,28,0.12055550803806629,38,10000,28,10000,2397.5,1027,1370.5,3424.5
41,26,0.1198991731102068,41,10000,26,10000,3801.5,1224.5,2577,5026
47,36,0.11954165339442781,47,10000,36,10000,3623,2064.5,1558.5,5687.5
30,3,0.11836860277881645,30,10000,3,10000,1624,1435,189,3059
44,26,0.1147433629599658,44,10000,26,10000,3429,1224.5,2204.5,4653.5
27,2,0.11263288928623927,27,10000,2,10000,2401.5,2509.5,108,4911
33,14,0.11242061819709523,33,10000,14,10000,2186,1483.5,702.5,3669.5
8,3,0.11025582398057357,8,10000,3,10000,1030.5,1435,404.5,2465.5
36,2,0.10986313458221093,36,10000,2,10000,2064.5,2509.5,445,4574
32,31,0.10896401334456708,32,10000,31,10000,2673.5,1815.5,858,4489
10,3,0.10818762913850959,10,10000,3,10000,1981,1435,546,3416
47,34,0.10751762048441163,47,10000,34,10000,3623,2624,999,6247
40,38,0.10555146374110884,40,10000,38,10000,1563,2397.5,834.5,3960.5
38,37,0.1048228146475654,38,10000,37,10000,2397.5,3364,966.5,5761.5
46,2,0.10470723418533212,46,10000,2,10000,2187,2509.5,322.5,4696.5
41,16,0.10310869016671757,41,10000,16,10000,3801.5,1916,1885.5,5717.5
33,13,0.10240038455345124,33,10000,13,10000,2186,1809.5,376.5,3995.5
36,33,0.10154015850814932,36,10000,33,10000,2064.5,2186,121.5,4250.5
40,6,0.10128632679386221,40,10000,6,10000,1563,1185,378,2748
36,28,0.10073377766388865,36,10000,28,10000,2064.5,1027,1037.5,3091.5
38,29,0.10044050200128159,38,10000,29,10000,2397.5,2358,39.5,4755.5
42,39,0.10023411868735001,42,10000,39,10000,3053.5,2384.5,669,5438
43,25,0.09856524488438699,43,10000,25,10000,2869,1374,1495,4243
13,6,0.0979146362166938,13,10000,6,10000,1809.5,1185,624.5,2994.5
48,44,0.09703597391711916,48,10000,44,10000,1715.5,3429,1713.5,5144.5
41,32,0.09539737491911784,41,10000,32,10000,3801.5,2673.5,1128,6475
8,1,0.0934262206539546,8,10000,1,10000,1030.5,1517,486.5,2547.5
36,34,0.09236758797841604,36,10000,34,10000,2064.5,2624,559.5,4688.5
44,30,0.09227432595646146,44,10000,30,10000,3429,1624,1805,5053
8,6,0.08894718603590998,8,10000,6,10000,1030.5,1185,154.5,2215.5
42,34,0.08890413756755924,42,10000,34,10000,3053.5,2624,429.5,5677.5
42,38,0.08654663882917475,42,10000,38,10000,3053.5,2397.5,656,5451
47,46,0.08613204440886203,47,10000,46,10000,3623,2187,1436,5810
32,28,0.08587736296374178,32,10000,28,10000,2673.5,1027,1646.5,3700.5
36,10,0.08558614731440375,36,10000,10,10000,2064.5,1981,83.5,4045.5
36,25,0.08469431852197219,36,10000,25,10000,2064.5,1374,690.5,3438.5
40,32,0.0832937202821284,40,10000,32,10000,1563,2673.5,1110.5,4236.5
18,10,0.0830038722580976,18,10000,10,10000,2409,1981,428,4390
46,33,0.08081984480429052,46,10000,33,10000,2187,2186,1,4373
43,26,0.07997167500187395,43,10000,26,10000,2869,1224.5,1644.5,4093.5
48,28,0.07853068738955547,48,10000,28,10000,1715.5,1027,688.5,2742.5
42,3,0.0766764792988272,42,10000,3,10000,3053.5,1435,1618.5,4488.5
23,18,0.07586698434325481,23,10000,18,10000,1077.5,2409,1331.5,3486.5
48,4,0.07416027115811069,48,10000,4,10000,1715.5,1145.5,570,2861
46,44,0.07288555874927517,46,10000,44,10000,2187,3429,1242,5616
16,3,0.07145458703751269,16,10000,3,10000,1916,1435,481,3351
39,37,0.06944895570335068,39,10000,37,10000,2384.5,3364,979.5,5748.5
36,29,0.06869713740864605,36,10000,29,10000,2064.5,2358,293.5,4422.5
45,44,0.06834703983566026,45,10000,44,10000,2163.5,3429,1265.5,5592.5
33,22,0.06826146872430552,33,10000,22,10000,2186,1363,823,3549
38,33,0.06571066526773252,38,10000,33,10000,2397.5,2186,211.5,4583.5
41,13,0.06518886218175295,41,10000,13,10000,3801.5,1809.5,1992,5611
42,2,0.0647295550664127,42,10000,2,10000,3053.5,2509.5,544,5563
40,2,0.06290500923868667,40,10000,2,10000,1563,2509.5,946.5,4072.5
19,13,0.06254623196212672,19,10000,13,10000,2318.5,1809.5,509,4128
14,6,0.061164045246973345,14,10000,6,10000,1483.5,1185,298.5,2668.5
47,32,0.06059640613375233,47,10000,32,10000,3623,2673.5,949.5,6296.5
42,30,0.06018529685589805,42,10000,30,10000,3053.5,1624,1429.5,4677.5
23,20,0.05799425421816324,23,10000,20,10000,1077.5,1503,425.5,2580.5
32,27,0.05796776128306141,32,10000,27,10000,2673.5,2401.5,272,5075
27,6,0.05612184970303998,27,10000,6,10000,2401.5,1185,1216.5,3586.5
40,36,0.054730605718966444,40,10000,36,10000,1563,2064.5,501.5,3627.5
29,25,0.05443726206219193,29,10000,25,10000,2358,1374,984,3732
18,4,0.051107916070440004,18,10000,4,10000,2409,1145.5,1263.5,3554.5
29,24,0.050745592748341874,29,10000,24,10000,2358,1786,572,4144
36,30,0.04987220518578015,36,10000,30,10000,2064.5,1624,440.5,3688.5
29,23,0.049472988764398346,29,10000,23,10000,2358,1077.5,1280.5,3435.5
41,30,0.0489196769017617,41,10000,30,10000,3801.5,1624,2177.5,5425.5
36,23,0.04882320186662957,36,10000,23,10000,2064.5,1077.5,987,3142
44,31,0.048457639663175664,44,10000,31,10000,3429,1815.5,1613.5,5244.5
43,42,0.04819814684891725,43,10000,42,10000,2869,3053.5,184.5,5922.5
23,19,0.04692646958942761,23,10000,19,10000,1077.5,2318.5,1241,3396
46,41,0.046299693172392235,46,10000,41,10000,2187,3801.5,1614.5,5988.5
32,2,0.04568153111437738,32,10000,2,10000,2673.5,2509.5,164,5183
42,31,0.04538940522763353,42,10000,31,10000,3053.5,1815.5,1238,4869
43,2,0.045002995511083575,43,10000,2,10000,2869,2509.5,359.5,5378.5
41,25,0.04432544138514917,41,10000,25,10000,3801.5,1374,2427.5,5175.5
31,2,0.0440400518293982,31,10000,2,10000,1815.5,2509.5,694,4325
16,5,0.04228538205816427,16,10000,5,10000,1916,1363.5,552.5,3279.5
10,2,0.04223012128820973,10,10000,2,10000,1981,2509.5,528.5,4490.5
38,22,0.04169126126751976,38,10000,22,10000,2397.5,1363,1034.5,3760.5
33,2,0.04124847374597409,33,10000,2,10000,2186,2509.5,323.5,4695.5
32,22,0.04003354427874781,32,10000,22,10000,2673.5,1363,1310.5,4036.5
